artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,
The Lumineers,Ophelia,160097,False,2016,0,664,576,5,-6429,1,0.0286,0.63,0.000198,0.0902,621,76026,"pop, Folk/Acoustic",
Frank Ocean,Pink + White,184516,False,2016,79,544,552,9,-7.45,1,0.0991,0.67,4.57e-05,415,554,159738,"hip hop, pop, R&B",
Drake,Too Good,263373,True,2016,74,794,653,7,-7839,1,104,0.0489,4.88e-05,0.1,397,117996,"hip hop, pop, R&B",
Ed Sheeran,Shape of You,233712,False,2017,84,825,652,1,-3183,0,0.0802,581,0.0,0.0931,931,95977,pop,
Sean Paul,No Lie,221176,False,2018,84,742,882,7,-2862,1,117,0.0466,0.0,206,463,102.04,"hip hop, pop",
Luis Fonsi,Despacito (Featuring Daddy Yankee),228200,False,2017,0,0.66,786,2,-4757,1,0.17,209,0.0,112,846,177833,"pop, latin",
Sam Smith,Too Good At Goodbyes,201000,False,2017,79,681,372,5,-8237,1,0.0432,0.64,0.0,169,476,91873,pop,
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),251088,False,2016,75,0.72,763,9,-4068,0,0.0523,406,0.0,0.18,742,101965,"pop, Dance/Electronic",
Camila Cabello,Havana (feat. Young Thug),216896,False,2017,1,768,517,7,-4323,0,0.0312,186,3.8e-05,104,418,104992,pop,
Imagine Dragons,Thunder,187146,False,2017,1,0.6,0.81,0,-4749,1,0.0479,0.00683,0.21,155,298,167.88,rock,
Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),214265,False,2018,68,783,0.61,7,-6124,1,0.0696,343,0.0,0.0983,418,100047,pop,
The Chainsmokers,Something Just Like This,247160,False,2017,83,617,635,11,-6769,0,0.0317,0.0498,1.44e-05,164,446,103019,"pop, Dance/Electronic",
Ed Sheeran,Perfect,263400,False,2017,85,599,448,8,-6312,1,0.0232,163,0.0,106,168,95.05,pop,
MGMT,Little Dark Age,299960,False,2018,81,705,712,6,-6156,1,0.0385,0.0102,0.000855,0.1,0.62,97512,rock,
Travis Scott,goosebumps,243836,True,2016,83,841,728,7,-3.37,1,0.0484,0.0847,0.0,149,0.43,130049,"hip hop, Dance/Electronic",
Billie Eilish,Bored,180933,False,2017,84,614,318,7,-12695,1,0.0478,896,0.00239,0.0795,112,119959,"pop, Dance/Electronic",
Future,Mask Off,204600,True,2017,79,833,434,2,-8795,1,431,0.0102,0.0219,165,281,150062,"hip hop, pop",
G-Eazy,Him & I,268866,True,2017,0,589,731,2,-6343,1,0.0868,0.0534,0.0,308,191,87908,"hip hop, pop",
Maroon 5,Cold (feat. Future),234308,True,2017,0,697,716,9,-6288,0,113,118,0.0,0.0424,506,99905,pop,
Rae Sremmurd,Swang,208120,True,2016,75,681,314,8,-9319,1,0.0581,0.2,9.82e-06,0.1,166,139992,"hip hop, pop",
Lil Peep,Save That Shit,231546,True,2017,77,534,583,2,-8672,1,0.0288,0.0262,0.0,421,145,105997,hip hop,
A$AP Ferg,Plain Jane,173600,True,2017,74,797,844,11,-5482,1,275,0.0651,0.0,87,0.52,170142,"hip hop, pop",
French Montana,Unforgettable,233901,True,2017,82,726,769,6,-5043,1,123,0.0293,0.0101,104,733,97985,"hip hop, pop",
21 Savage,Bank Account,220306,True,2017,74,884,347,8,-8227,0,0.35,15,7E-06,0.0871,376,75016,hip hop,
Axwell /\ Ingrosso,More Than You Know,203000,False,2017,0,645,741,5,-4989,0,0.0339,0.0323,0.0,0.29,534,123.07,"pop, Dance/Electronic",
ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000,False,2017,77,259,437,11,-6589,0,0.0386,102,1.32e-06,106,0.0951,180042,"pop, Dance/Electronic",
J Balvin,Mi Gente,189029,False,2017,53,548,701,11,-4862,0,0.0914,0.0178,1.34e-05,134,309,104237,latin,
Jax Jones,You Don't Know Me - Radio Edit,213946,True,2016,1,876,669,11,-6054,0,138,163,0.0,185,682,124007,"hip hop, pop, Dance/Electronic",
Rae Sremmurd,Black Beatles,291893,True,2016,75,794,632,0,-6163,1,0.0649,142,0.0,128,355,145926,"hip hop, pop",
Zara Larsson,Ain't My Fault,224030,False,2017,67,576,782,6,-4825,0,0.0296,0.00778,0.0,285,355,141153,"pop, Dance/Electronic",
Travis Scott,BUTTERFLY EFFECT,190677,False,2017,0,763,598,11,-6865,1,0.0539,0.0714,0.0,112,182,140987,"hip hop, Dance/Electronic",
Ayo & Teo,Rolex,238586,False,2017,69,804,886,1,-2512,1,0.04,0.0837,0.0,266,789,144946,"hip hop, pop",
Lil Uzi Vert,XO Tour Llif3,182706,True,2017,81,732,0.75,11,-6366,0,231,0.00264,0.0,109,401,155096,hip hop,
Imagine Dragons,Whatever It Takes,201240,False,2017,80,672,655,10,-5021,0,0.0311,0.0362,0.0,117,556,134945,rock,
Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),177184,True,2016,76,886,427,6,-10028,1,145,0.0312,0.00099,0.0906,0.23,108034,hip hop,
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,True,2017,75,696,817,1,-3862,1,109,75,0.0,187,782,98064,"hip hop, pop",
G-Eazy,No Limit,245386,True,2017,0,838,771,1,-3791,1,244,0.0117,0.0,0.0853,405,175957,"hip hop, pop",
Playboi Carti,Magnolia,181812,True,2017,77,791,582,11,-7323,0,286,0.0114,0.0,0.35,443,162991,hip hop,
Chord Overstreet,Hold On,198853,False,2017,80,618,443,2,-9681,1,0.0526,469,0.0,0.0829,167,119949,"pop, Folk/Acoustic",
Jax Jones,Breathe,207629,False,2017,58,722,744,11,-5.52,0,0.0363,0.0234,0.000157,143,686,125985,"hip hop, pop, Dance/Electronic",
Imagine Dragons,Believer,204346,False,2017,1,779,787,10,-4305,0,108,0.0524,0.0,0.14,708,124982,rock,
Natti Natasha,Criminal,232549,False,2017,74,814,813,2,-3023,0,0.0561,0.03,9.33e-05,255,839,79997,"pop, latin",
Kendrick Lamar,HUMBLE.,177000,True,2017,0,906,625,1,-6779,0,0.0903,0.000243,3.23e-05,0.0975,423,150018,hip hop,
Selena Gomez,Fetish (feat. Gucci Mane),186112,False,2017,69,708,618,2,-4424,1,0.0592,0.0204,6.81e-06,62,265,123013,pop,
Charlie Puth,Attention,211475,False,2017,0,774,626,3,-4432,0,0.0432,0.0969,3.12e-05,0.0848,777,100041,pop,
Big Shaq,Man's Not Hot,186026,False,2017,62,905,884,0,-4076,1,236,111,8.31e-05,107,588,135048,"pop, Dance/Electronic",
Anne-Marie,Ciao Adios,200104,False,2017,57,698,882,4,-3078,0,0.0863,127,0.0,0.15,445,106083,"pop, Dance/Electronic",
Rag'n'Bone Man,Human,200186,False,2017,76,602,707,9,-4097,1,302,393,0.0,165,554,75087,R&B,
blackbear,do re mi,212027,True,2017,4,745,593,8,-6.35,1,0.0526,0.00522,5.25e-06,123,0.17,111002,"hip hop, pop, Dance/Electronic",
Lil Pump,Gucci Gang,124055,True,2017,64,936,523,5,-6.71,1,0.0597,239,0.0,117,699,119889,hip hop,
Taylor Swift,Look What You Made Me Do,211853,False,2017,76,766,709,9,-6471,0,123,204,1.41e-05,126,506,128.07,pop,
Enrique Iglesias,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),207680,False,2017,70,688,822,0,-3304,1,0.0537,0.0642,0.0,241,0.66,91011,"pop, latin",
Kodak Black,Tunnel Vision,268186,True,2017,51,497,489,11,-7724,0,294,0.0576,9.91e-05,122,231,171853,hip hop,
Kendrick Lamar,DNA.,185946,True,2017,0,636,517,0,-6759,1,0.36,0.00402,0.0,0.0874,394,139928,hip hop,
A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),209269,True,2017,0,839,0.81,5,-5274,0,0.0568,501,0.0,117,814,129014,hip hop,
XXXTENTACION,Jocelyn Flores,119133,True,2017,83,872,391,0,-9144,0,242,469,4.13e-06,297,437,134021,hip hop,
Migos,Bad and Boujee (feat. Lil Uzi Vert),343150,True,2017,72,926,666,11,-5314,1,244,0.0611,0.0,123,168,127079,"hip hop, pop",
Yo Gotti,Rake It Up (feat. Nicki Minaj),276333,True,2017,67,0.91,444,1,-8126,0,344,22,0.0,137,0.53,149953,"hip hop, pop",
Martin Garrix,Scared to Be Lonely,220883,False,2017,77,584,0.54,1,-7786,0,0.0576,0.0895,0.0,261,195,137972,"pop, Dance/Electronic",
Jonas Blue,Mama,181614,False,2017,51,739,792,11,-4256,0,0.0418,91,0.0,0.0516,547,104016,"pop, Dance/Electronic",
Martin Jensen,Solo Dance,174933,False,2016,0,744,836,6,-2396,0,0.0507,0.0435,0.0,194,0.36,114965,"pop, Dance/Electronic",
Taylor Swift,...Ready For It?,208186,False,2017,73,613,764,2,-6509,1,136,0.0527,0.0,197,417,160015,pop,
David Guetta,2U (feat. Justin Bieber),194896,False,2017,67,548,0.65,8,-5827,0,0.0591,219,0.0,225,557,144937,"hip hop, pop, Dance/Electronic",
Migos,Slippery (feat. Gucci Mane),304041,True,2017,68,0.92,675,1,-5661,0,263,307,0.0,104,749,141967,"hip hop, pop",
Shawn Mendes,There's Nothing Holdin' Me Back,199440,False,2017,0,857,0.8,2,-4035,1,0.0583,381,0.0,0.0913,966,121996,pop,
G-Eazy,Good Life (with G-Eazy & Kehlani),225520,False,2017,63,572,778,1,-5208,1,233,0.00638,0.0,0.0563,0.54,168073,"hip hop, pop",
The Vamps,All Night,197640,False,2017,73,538,804,8,-5194,1,0.0358,0.0041,0.0,0.33,507,144992,pop,
Dua Lipa,New Rules,212000,False,2017,61,763,0.72,9,-5181,0,0.0691,0.00261,1.11e-05,114,592,116.01,pop,
Cardi B,Bodak Yellow,223962,True,2017,59,929,723,11,-5792,0,109,0.0672,0.0,346,458,125022,"hip hop, pop",
Rag'n'Bone Man,Skin,239626,False,2017,67,564,745,0,-7733,1,0.31,265,0.0,147,351,170661,R&B,
Zara Larsson,I Would Like,226720,False,2017,57,486,713,2,-3949,0,0.0524,0.0853,0.0,0.0839,297,121028,"pop, Dance/Electronic",
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),204173,True,2017,72,671,672,0,-3094,0,0.0688,0.0329,0.0,118,632,97979,"hip hop, pop",
Post Malone,Congratulations,220293,True,2016,81,0.63,804,6,-4183,1,0.0363,215,0.0,253,492,123146,hip hop,
Avicii,Without You (feat. Sandro Cavazza),181672,True,2017,77,662,858,2,-4844,1,0.0428,0.00163,0.0,0.0456,295,133993,"pop, Dance/Electronic",
Clean Bandit,Symphony (feat. Zara Larsson),214866,False,2017,0,718,609,0,-4699,0,43,281,3.29e-05,234,497,122.95,"pop, Dance/Electronic",
Katy Perry,Chained To The Rhythm,237733,False,2017,69,562,0.8,0,-5404,1,112,0.0814,0.0,199,471,95029,pop,
Zay Hilfigerrr,Juju on That Beat (TZ Anthem),144244,False,2016,57,807,887,1,-3892,1,275,0.00381,0.0,391,0.78,160517,set(),
Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",223413,True,2017,79,893,745,11,-3105,0,0.0571,0.0642,0.0,0.0943,872,101018,"hip hop, pop, Dance/Electronic",
Migos,T-Shirt,242407,True,2017,64,865,687,10,-3744,0,217,242,0.0,158,486,139023,"hip hop, pop",
OneRepublic,Rich Love (with Seeb),201256,False,2017,64,401,872,1,-3641,0,314,167,0.0,362,472,104592,pop,
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,193613,True,2017,61,703,868,7,-4661,0,0.0291,0.15,132,104,733,121.03,"rock, pop",
Macklemore,Glorious (feat. Skylar Grey),220454,True,2017,74,731,794,0,-5126,0,0.0522,0.0323,2.59e-05,112,356,139994,"hip hop, pop",
Hayden James,NUMB,217296,True,2019,47,617,558,10,-7046,0,0.0431,184,1.03e-06,0.0911,0.4,147932,"pop, Dance/Electronic",
Liam Payne,Strip That Down,204502,False,2017,1,869,485,6,-5595,1,0.0545,246,0.0,0.0765,527,106028,pop,
Drake,Passionfruit,298940,True,2017,0,809,463,11,-11377,1,0.0396,256,85,109,364,111.98,"hip hop, pop, R&B",
Justin Bieber,Friends (with BloodPop®),189466,False,2017,0,744,739,8,-5.35,1,0.0387,0.00459,0.0,306,649,104.99,pop,
ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",245200,False,2016,0,735,451,0,-8374,1,0.0585,0.0631,1.3e-05,325,0.0862,117973,"pop, Dance/Electronic",
Alessia Cara,Scars To Your Beautiful,230226,False,2016,76,319,739,0,-5.74,1,272,0.0285,0.0,111,449,194169,"pop, R&B",
2 Chainz,It's A Vibe,210200,True,2017,71,822,502,7,-7.38,1,148,0.0312,0.000887,114,525,73003,"hip hop, pop",
Starley,Call on Me - Ryan Riback Remix,222040,False,2016,48,0.67,838,0,-4031,1,0.0362,0.0605,0.000611,159,716,105.0,"pop, Dance/Electronic",
AJR,Weak,201160,False,2017,0,673,637,5,-4518,1,0.0429,137,0.0,184,678,123.98,rock,
Lana Del Rey,Lust for Life (with The Weeknd),264011,False,2017,0,499,676,0,-8618,0,0.0582,588,0.00484,358,295,99979,pop,
CNCO,Reggaetón Lento (Remix),188786,False,2017,0,623,909,4,-3079,0,0.0758,158,0.0,0.0972,651,93984,"pop, latin",
The Vamps,Middle Of The Night,174600,False,2017,61,588,749,11,-4323,0,58,0.0037,0.0,0.0813,397,130093,pop,
The Weeknd,I Feel It Coming,269186,False,2016,78,773,819,0,-5946,0,118,428,0.0,0.0679,585,92987,"pop, R&B",
The Chainsmokers,Paris,221506,False,2017,73,653,658,2,-6428,1,0.0304,0.0215,1.66e-06,0.0939,219,99.99,"pop, Dance/Electronic",
Big Sean,Bounce Back,222360,True,2017,71,0.78,575,1,-5628,0,139,106,0.0,129,273,81502,"hip hop, pop",
Shawn Mendes,Mercy,208733,False,2017,0,561,674,4,-4882,0,0.0818,118,0.0,111,383,148127,pop,
Avicii,Lonely Together (feat. Rita Ora),181812,False,2017,53,655,666,5,-5309,1,0.0612,134,2.12e-05,0.0683,272,102977,"pop, Dance/Electronic",
Cheat Codes,No Promises (feat. Demi Lovato),223503,False,2017,68,741,667,10,-5445,1,134,0.0575,0.0,106,595,112956,"pop, Dance/Electronic",
Bruno Mars,24K Magic,225983,False,2016,78,818,803,1,-4282,1,0.0797,34,0.0,153,632,106.97,pop,
Lorde,Homemade Dynamite - REMIX,214254,True,2017,8,781,548,0,-4997,0,0.0764,229,0.0,127,175,106996,"pop, Dance/Electronic",
Kygo,It Ain't Me (with Selena Gomez),220780,False,2017,75,0.64,533,0,-6596,1,0.0706,119,0.0,0.0864,515,99968,"pop, Dance/Electronic",
Drake,God's Plan,198973,True,2018,81,754,449,7,-9211,1,109,0.0332,8.29e-05,552,357,77169,"hip hop, pop, R&B",
Post Malone,rockstar (feat. 21 Savage),218146,True,2018,83,585,0.52,5,-6136,0,0.0712,124,7.01e-05,131,129,159801,hip hop,
Offset,Ric Flair Drip (with Metro Boomin),172800,True,2017,80,0.88,428,9,-8.28,1,206,149,5.05e-05,114,333,100007,"hip hop, pop",
G-Eazy,Him & I (with Halsey),268866,True,2017,75,589,731,2,-6343,1,0.0868,0.0534,0.0,308,191,87908,"hip hop, pop",
Dynoro,In My Mind,184560,False,2018,78,694,0.77,6,-5335,1,149,176,1.1e-05,118,163,125905,"pop, Dance/Electronic",
Juice WRLD,Lucid Dreams,239835,True,2018,84,511,566,6,-7.23,0,0.2,349,0.0,0.34,218,83903,hip hop,
Zedd,The Middle,184732,False,2018,80,753,657,7,-3061,1,0.0449,171,0.0,112,437,107.01,"hip hop, pop, Dance/Electronic",
Marshmello,FRIENDS,202620,True,2018,78,626,0.88,9,-2384,0,0.0504,205,0.0,128,534,95079,"pop, Dance/Electronic",
Cardi B,I Like It,253390,True,2018,79,816,726,5,-3998,0,129,99,0.0,372,0.65,136048,"hip hop, pop",
XXXTENTACION,Moonlight,135090,True,2018,82,921,537,9,-5723,0,0.0804,556,0.00404,102,711,128009,hip hop,
Ariana Grande,no tears left to cry,205920,False,2018,77,699,713,9,-5507,0,0.0594,0.04,3.11e-06,294,354,121993,pop,
Sheck Wes,Mo Bamba,183906,True,2018,77,729,625,4,-5266,1,0.0315,194,0.00986,248,261,146034,hip hop,
Calvin Harris,One Kiss (with Dua Lipa),214846,False,2018,81,791,862,9,-3.24,0,0.11,37,2.19e-05,0.0814,592,123994,"hip hop, pop, Dance/Electronic",
Tyga,Taste (feat. Offset),232959,True,2018,73,884,559,0,-7442,1,0.12,0.0236,0.0,101,342,97994,"hip hop, pop",
Travis Scott,SICKO MODE,312820,True,2018,81,834,0.73,8,-3714,1,222,0.00513,0.0,124,446,155008,"hip hop, Dance/Electronic",
Imagine Dragons,Natural,189466,False,2018,80,704,611,2,-6112,1,0.0409,217,0.0,0.0812,0.22,100.0,rock,
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",212500,True,2018,76,842,801,8,-4167,0,228,157,4.82e-06,0.0642,617,95881,"hip hop, pop, Dance/Electronic",
Marshmello,Spotlight,177600,False,2018,71,546,822,7,-4483,1,151,0.0145,0.0,742,615,150.06,"pop, Dance/Electronic",
The Weeknd,Pray For Me (with Kendrick Lamar),211440,True,2018,69,735,677,2,-4979,1,93,0.0762,2.17e-05,111,188,100584,"pop, R&B",
Billie Eilish,lovely (with Khalid),200185,False,2018,86,351,296,4,-10109,0,0.0333,934,0.0,95,0.12,115284,"pop, Dance/Electronic",
Migos,Walk It Talk It,276147,True,2018,75,907,633,2,-5145,1,184,0.0876,2.6e-06,106,395,145914,"hip hop, pop",
Clean Bandit,Solo (feat. Demi Lovato),222653,False,2018,71,737,636,11,-4546,0,0.0437,0.0441,6.66e-05,0.35,565,105005,"pop, Dance/Electronic",
Drake,Nonstop,238614,True,2018,77,912,412,7,-8074,1,123,0.0165,0.0126,104,423,154983,"hip hop, pop, R&B",
6ix9ine,FEFE,179404,True,2018,42,931,387,1,-9127,1,412,88,0.0,136,376,125978,hip hop,
The Weeknd,Call Out My Name,228373,False,2018,80,461,593,1,-4954,1,0.0356,0.17,0.0,307,175,134.17,"pop, R&B",
Nio Garcia,Te Boté - Remix,417920,True,2018,76,903,675,11,-3445,0,214,542,1.28e-05,0.0595,442,96507,latin,
Migos,MotorSport,303076,True,2018,72,904,518,2,-5.32,1,183,0.0305,0.0,325,188,137996,"hip hop, pop",
Nicky Jam,X,172854,False,2019,74,594,749,9,-5298,0,56,0.0338,0.00106,0.3,694,179968,latin,
XXXTENTACION,SAD!,166605,True,2018,82,0.74,613,8,-4.88,1,145,258,0.00372,123,473,75023,hip hop,
Becky G,Sin Pijama,188560,False,2018,69,791,745,11,-3695,0,0.0464,354,2.93e-05,104,0.82,94014,"pop, latin",
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",202804,False,2017,71,653,718,3,-5232,0,213,0.00413,0.0,0.0537,216,82034,"hip hop, pop",
6ix9ine,GUMMO,157643,True,2018,63,0.66,775,2,-4926,1,172,0.0553,0.0,129,635,157036,hip hop,
Jax Jones,Breathe,207629,False,2017,58,722,744,11,-5.52,0,0.0363,0.0234,0.000157,143,686,125985,"hip hop, pop, Dance/Electronic",
The Chainsmokers,Sick Boy,193200,False,2018,69,663,577,11,-7518,0,0.0531,109,0.0,0.12,454,89996,"pop, Dance/Electronic",
Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",229670,True,2018,71,645,705,1,-5008,1,299,0.000813,0.0,128,376,137133,"hip hop, pop",
Rich The Kid,Plug Walk,175229,True,2018,72,876,519,11,-6531,1,143,202,0.0,108,158,94981,"hip hop, pop",
Kendrick Lamar,All The Stars (with SZA),232186,True,2018,80,698,633,8,-4946,1,0.0597,0.0605,0.000194,0.0926,552,96924,hip hop,
Logic,Everyday,204746,True,2018,69,667,741,1,-4099,1,0.0378,0.0425,0.0,0.0761,422,149908,"hip hop, pop",
Jason Derulo,Tip Toe (feat. French Montana),187521,False,2017,64,845,709,10,-4547,0,0.0714,0.0233,0.0,94,0.62,98062,"hip hop, pop",
Ariana Grande,God is a woman,197546,True,2018,78,602,658,1,-5934,1,0.0558,0.0233,6E-05,237,268,145031,pop,
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,332300,True,2018,66,713,831,1,-4.75,0,0.15,0.0168,0.0,118,584,173948,"hip hop, pop",
EO,German,170825,False,2018,67,862,583,8,-6.26,0,0.0654,811,1.86e-05,191,852,103019,set(),
Dennis Lloyd,Nevermind,156600,False,2017,74,0.6,688,5,-8339,0,201,159,1.29e-05,409,0.0793,99977,pop,
girl in red,we fell in love in october,184153,False,2018,82,566,366,7,-12808,1,28,113,181,155,237,129959,"pop, rock, Dance/Electronic",
Selena Gomez,Wolves,197993,False,2017,78,724,804,11,-4614,0,0.0448,124,0.0,204,306,124987,pop,
Tiësto,Jackie Chan,215759,True,2018,72,747,834,3,-2867,0,45,374,0.0,0.0586,687,128005,"pop, Dance/Electronic",
Tom Walker,Leave a Light On,185863,False,2017,70,586,624,5,-5946,1,113,0.0153,1.78e-06,133,267,68976,"rock, pop",
Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",201526,False,2018,65,792,895,1,-3112,0,0.0589,165,0.0,0.0501,794,94968,"pop, latin",
Marshmello,Silence,180822,False,2017,80,0.52,761,4,-3093,1,0.0853,256,4.96e-06,0.17,286,141971,"pop, Dance/Electronic",
5 Seconds of Summer,Youngblood,203417,False,2018,69,596,854,7,-5114,0,463,0.0169,0.0,124,152,120274,pop,
Loud Luxury,Body (feat. brando),163216,False,2017,0,752,764,1,-4399,1,38,0.0476,9.44e-05,0.0543,582,121958,"pop, Dance/Electronic",
Liam Payne,For You (Fifty Shades Freed) (& Rita Ora),245453,False,2018,62,541,787,2,-4618,0,0.0331,0.0167,0.0,157,0.2,113.0,pop,
NF,Let You Down,212120,False,2017,79,662,714,5,-5.68,0,121,312,0.0,179,464,147997,"hip hop, pop",
XXXTENTACION,changes,121886,False,2018,79,669,308,11,-10068,1,29,883,0.0,0.0984,0.52,64934,hip hop,
Maluma,Corazón (feat. Nego do Borel),184720,False,2018,69,722,738,9,-6073,0,247,328,1.47e-05,198,748,198075,latin,
Cardi B,Bodak Yellow,223712,True,2018,72,926,703,11,-6337,0,103,0.0659,0.0,231,485,125022,"hip hop, pop",
Lil Baby,Yes Indeed,142273,True,2018,79,963,346,5,-9309,0,0.53,0.0355,0.0,108,562,119957,hip hop,
Jonas Blue,Rise,194407,False,2018,70,687,785,1,-4.65,1,0.0333,327,0.0,203,655,106046,"pop, Dance/Electronic",
David Guetta,Flames,194680,False,2018,59,631,649,5,-5892,0,0.0385,0.0817,3.8e-06,0.0934,421,93.95,"hip hop, pop, Dance/Electronic",
Ozuna,Vaina Loca,176133,False,2018,72,754,805,6,-4249,1,0.0752,315,0.0,203,555,93982,latin,
Charlie Puth,How Long,200853,False,2018,72,845,561,1,-5253,0,0.0778,211,3.49e-06,0.0383,811,109974,pop,
Post Malone,Better Now,231266,True,2018,80,0.68,578,10,-5804,1,0.04,331,0.0,135,341,145038,hip hop,
BlocBoy JB,Look Alive (feat. Drake),181263,True,2018,73,922,581,10,-7495,1,0.27,0.00104,5.86e-05,105,595,140022,"hip hop, pop",
Eminem,River (feat. Ed Sheeran),221013,True,2017,72,748,749,8,-5916,0,516,142,0.0,0.0713,659,90.09,hip hop,
Marshmello,Happier,214289,False,2018,82,687,792,5,-2749,1,0.0452,191,0.0,167,671,100015,"pop, Dance/Electronic",
Dean Lewis,Be Alright,196373,True,2018,79,553,586,11,-6319,1,0.0362,697,0.0,0.0813,443,126684,pop,
Charlie Puth,Done for Me (feat. Kehlani),180493,False,2018,67,856,632,6,-3692,0,74,193,0.0,0.0688,697,112009,pop,
Migos,Stir Fry,190288,True,2018,72,817,816,2,-5402,1,269,0.00263,0.0,159,508,181982,"hip hop, pop",
YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",237240,True,2018,68,745,346,1,-7709,1,331,0.00552,0.0,0.0881,112,203911,"hip hop, pop",
Drake,In My Feelings,217925,True,2018,75,835,626,1,-5833,1,125,0.0589,6E-05,396,0.35,91.03,"hip hop, pop, R&B",
B Young,Jumanji,173153,False,2018,60,791,473,10,-9.86,0,0.25,279,0.0,0.0959,603,95948,"hip hop, Dance/Electronic",
Charlie Puth,The Way I Am,186080,False,2018,64,755,769,10,-5658,0,186,314,2.38e-06,0.0628,642,114966,pop,
Reik,Me Niego (feat. Ozuna & Wisin),221653,False,2018,1,777,779,0,-4449,0,0.0972,0.0543,0.0,636,768,94023,"pop, latin",
benny blanco,Eastside (with Halsey & Khalid),173799,False,2018,75,0.56,0.68,6,-7648,0,321,555,0.0,116,319,89391,"hip hop, pop",
Luis Fonsi,Échame La Culpa,173720,False,2017,62,733,892,0,-3641,1,0.0417,0.0376,0.0,137,675,95989,"pop, latin",
MK,17,196489,False,2017,65,703,832,0,-7202,0,0.0689,0.00149,127,0.0696,667,122029,"pop, Dance/Electronic",
Rita Ora,Anywhere,215064,False,2017,63,628,797,11,-3953,0,0.0596,0.0364,0.0,104,321,106.93,"hip hop, pop, Dance/Electronic",
Banx & Ranx,Answerphone (feat. Yxng Bane),190920,False,2018,56,671,834,1,-3928,0,0.0885,0.0387,0.0,454,454,113021,Dance/Electronic,
Ella Mai,Trip,213993,False,2018,72,477,0.61,11,-5628,0,144,225,0.0,107,358,79882,"hip hop, pop, R&B",
Daddy Yankee,Dura,200480,False,2018,71,783,0.84,1,-3416,1,51,174,0.0,412,839,95001,latin,
DJ Khaled,No Brainer,260000,True,2018,67,552,0.76,0,-4706,1,342,0.0733,0.0,0.0865,639,135702,"hip hop, pop",
